,id,winning_team,blue_wards_placed,blue_wards_killed,blue_champions_killed,blue_elites_killed,blue_plates_destroyed,blue_turrets_destroyed,blue_total_gold,blue_average_level,blue_jungle_monsters_killed,blue_minions_killed,blue_first_blood,red_wards_placed,red_wards_killed,red_champions_killed,red_elites_killed,red_plates_destroyed,red_turrets_destroyed,red_total_gold,red_average_level,red_jungle_monsters_killed,red_minions_killed,red_first_blood,red_first_blodd
8935,NA1_4472909000,100,17,1,11,1,3,0,18897,7.4,64,213,1,13,0,4,1,0,0,15128,6.4,56,169,0,
8936,NA1_4472904883,100,14,2,11,1,1,0,18936,6.8,55,194,0,18,4,6,1,1,0,15971,6.6,56,198,0,1.0
8937,NA1_4469541560,100,17,3,11,1,1,0,18981,7.2,60,206,1,19,5,6,0,3,0,16790,7.0,60,195,0,
8938,NA1_4504774227,100,14,3,5,1,0,0,15593,6.8,64,166,1,59,3,6,1,1,0,16588,7.0,48,207,0,
8940,NA1_4501848971,100,22,1,10,0,4,0,19181,7.0,64,213,0,19,1,5,1,0,0,15593,6.8,55,215,0,1.0
8942,NA1_4501593829,100,35,1,14,0,2,0,19918,7.0,64,167,0,34,0,9,0,5,0,18165,6.8,32,199,0,1.0
8943,NA1_4501541214,200,27,2,5,0,3,0,15967,6.8,48,221,1,13,3,7,1,4,0,18210,7.2,56,223,0,
8944,NA1_4501491906,200,18,2,7,1,2,0,18339,7.4,71,244,1,15,1,5,1,0,0,15791,7.0,84,203,0,
8945,NA1_4501098345,100,18,0,7,0,5,0,18681,7.4,71,250,1,11,1,5,2,1,0,16818,7.2,68,201,0,
8946,NA1_4500393378,100,13,5,7,1,2,0,18582,7.2,76,234,0,16,0,5,0,2,0,16722,6.8,47,198,0,1.0
8947,NA1_4500327057,200,14,2,8,0,1,0,17302,6.8,56,170,0,27,2,12,1,4,0,19722,7.2,48,229,0,1.0
8948,NA1_4506746184,100,20,3,4,2,3,0,16420,7.0,76,215,0,13,3,3,0,0,0,15250,6.8,56,226,0,1.0
8951,NA1_4506690694,200,14,2,7,1,1,0,16662,6.6,52,200,1,16,6,6,1,2,0,16914,7.0,52,214,0,
8955,NA1_4506083739,100,11,1,12,0,10,0,22251,7.4,66,212,1,39,2,5,0,1,0,16424,6.6,52,190,0,
8957,NA1_4506011246,100,15,2,8,0,2,0,17649,7.0,50,212,0,14,1,5,0,1,0,16079,6.8,58,230,0,1.0
8958,NA1_4503570118,200,16,1,4,0,3,0,16879,7.0,56,218,0,60,3,10,1,2,0,18635,7.4,52,216,0,1.0
8959,NA1_4503541374,100,15,1,3,0,4,0,16916,7.2,76,228,1,12,2,2,1,4,0,15748,7.2,60,225,0,
8960,NA1_4502677288,200,17,3,14,0,7,0,21685,7.2,64,229,1,11,3,8,1,3,0,18781,7.0,60,219,0,
8961,NA1_4501853247,100,18,1,10,1,6,0,19404,7.2,64,223,0,7,1,10,0,3,0,18327,6.4,51,189,0,1.0
8962,NA1_4501838200,200,19,1,12,1,2,0,19636,7.4,62,215,0,12,2,8,1,1,0,17359,6.8,65,213,0,1.0
8963,NA1_4501179761,200,12,3,9,1,1,0,18229,7.0,44,226,1,16,2,6,0,2,0,17471,7.0,68,232,0,
8964,NA1_4501162880,200,15,0,3,0,3,0,15793,6.6,52,223,0,49,2,13,2,4,0,20744,7.2,48,217,0,1.0
8966,NA1_4497898464,100,37,1,9,1,1,0,17899,7.2,48,175,1,98,4,8,0,2,0,16733,6.6,56,185,0,
8967,NA1_4497882989,200,14,2,5,0,2,0,16440,7.0,60,207,0,15,1,8,0,0,0,17583,7.0,51,238,0,1.0
8968,NA1_4489096242,100,12,1,9,1,1,0,17258,7.2,67,208,0,13,0,4,0,2,0,16101,6.8,56,223,0,1.0
8969,NA1_4489046189,100,24,0,15,2,5,0,20119,7.0,45,195,1,10,1,8,0,3,0,17163,6.4,44,174,0,
8970,NA1_4488995205,100,13,0,5,0,0,0,15486,6.8,55,189,1,11,1,6,0,4,0,17630,7.0,65,215,0,
8971,NA1_4488955476,100,11,1,10,0,1,0,17891,7.0,56,207,0,15,1,7,1,2,0,17554,6.6,36,237,0,1.0
8972,NA1_4488939158,100,14,1,11,1,3,0,18596,7.6,56,233,1,14,2,2,1,1,0,13943,6.6,48,201,0,
8973,NA1_4488908939,200,40,4,2,0,1,0,14425,6.6,39,207,1,45,2,6,0,4,0,17108,6.8,51,228,0,
8974,NA1_4486798934,100,33,1,7,1,3,0,17015,7.0,57,211,0,13,4,5,0,2,0,15876,6.4,44,201,0,1.0
8975,NA1_4486763578,100,18,2,8,0,3,0,18186,7.2,56,208,1,12,2,9,1,2,0,18882,7.4,68,243,0,
8976,NA1_4486746538,200,16,2,3,0,0,0,14551,6.2,59,173,0,19,5,9,0,4,0,18008,7.4,56,221,0,1.0
8977,NA1_4485825610,200,14,2,5,1,1,0,15931,7.2,61,215,0,13,4,9,1,3,0,18419,7.2,52,249,0,1.0
8978,NA1_4500140346,200,14,6,1,0,0,0,14102,7.2,68,211,0,18,1,6,1,5,0,17651,7.0,52,236,0,1.0
8979,NA1_4500127647,100,15,1,10,0,4,0,19133,7.2,56,238,0,9,1,2,0,1,0,13273,6.4,24,203,0,1.0
8980,NA1_4488957062,100,14,2,9,1,2,0,18364,6.8,56,204,1,19,2,5,1,2,0,15560,6.2,44,179,0,
8981,NA1_4488411661,100,14,3,10,1,5,1,19561,6.6,38,189,1,13,3,4,0,1,0,15627,6.4,62,215,0,
8982,NA1_4488387543,100,19,5,11,1,2,0,18139,7.2,54,213,1,17,2,4,1,1,0,16540,6.8,52,209,0,
8983,NA1_4488353265,100,14,1,9,1,3,0,18706,7.0,52,218,1,16,3,10,1,1,0,18693,7.0,71,198,0,
8984,NA1_4487015348,200,15,2,4,1,1,0,15927,7.0,60,204,0,11,4,9,0,1,0,16982,7.0,48,230,0,1.0
8985,NA1_4484827037,200,14,6,4,0,0,0,15343,6.6,62,189,0,17,2,10,1,5,0,18636,7.0,44,188,0,1.0
8986,NA1_4484815047,100,15,4,12,1,2,0,18871,7.0,52,214,0,21,1,5,0,3,0,16486,6.6,59,199,0,1.0
8987,NA1_4484794444,100,17,2,7,0,2,0,16681,6.8,45,209,0,16,4,8,1,4,0,18480,6.6,48,216,0,1.0
8988,NA1_4498874068,200,53,3,11,0,1,0,19239,7.2,46,230,1,16,2,7,0,1,0,17536,7.2,61,225,0,
8989,NA1_4498868000,100,3,0,1,0,0,0,4271,2.2,12,26,0,1,1,1,0,0,0,4437,2.0,12,20,0,1.0
8990,NA1_4498841102,200,11,3,6,0,5,0,17270,7.2,56,216,0,29,2,8,1,3,0,17924,7.2,48,192,0,1.0
8991,NA1_4493274952,200,12,1,5,1,6,1,17130,7.2,52,221,0,11,2,8,1,6,1,18991,7.4,60,231,0,1.0
8992,NA1_4493260817,100,13,2,6,2,5,1,17770,6.8,69,176,1,16,2,9,0,2,0,17430,7.0,38,233,0,
8994,NA1_4492882143,200,18,1,7,1,2,0,17174,7.0,61,206,1,16,1,4,1,0,0,15473,6.8,52,163,0,
8995,NA1_4492830078,200,17,3,5,1,4,0,16709,7.4,52,258,1,28,2,4,0,0,0,15929,7.0,76,215,0,
8997,NA1_4492745069,200,17,3,4,0,1,0,16843,6.8,61,242,0,55,2,7,0,1,0,17418,7.0,64,181,0,1.0
8998,NA1_4478754350,200,14,2,10,1,3,0,18286,6.8,40,201,0,20,5,8,0,1,0,16858,6.8,55,175,0,1.0
8999,NA1_4478723067,200,11,3,2,0,0,0,13634,6.0,44,189,1,14,1,10,1,4,0,17559,7.0,63,196,0,
9000,NA1_4477773672,200,12,1,5,1,1,0,16110,6.8,46,206,0,20,1,5,0,2,0,16931,6.8,53,229,0,1.0
9001,NA1_4476976122,100,16,4,11,1,2,0,18368,7.4,76,222,0,13,1,7,1,0,0,17023,7.0,67,205,0,1.0
9002,NA1_4476155333,100,17,1,4,0,3,0,16685,7.2,76,245,0,15,5,3,0,4,0,15931,6.6,46,206,0,1.0
9003,NA1_4475514099,200,34,0,8,2,4,0,17511,6.8,60,168,0,71,2,10,0,2,0,18257,7.0,56,199,0,1.0
9004,NA1_4474319034,100,79,1,5,0,2,0,16610,6.8,64,218,0,15,2,6,1,2,0,16941,7.2,68,225,0,1.0
9005,NA1_4473495681,100,75,3,4,0,1,0,16273,6.8,61,192,1,18,1,3,1,1,0,14861,6.4,40,208,0,
9006,NA1_4472628319,200,11,1,7,1,3,0,17968,7.0,55,217,0,14,3,7,1,0,0,16942,7.0,60,205,0,1.0
9007,NA1_4471593731,200,13,0,5,0,2,0,14869,6.2,16,191,0,29,2,12,1,6,0,19929,7.6,76,216,0,1.0
9008,NA1_4475771067,100,11,5,12,0,5,0,20094,7.4,77,216,1,15,1,5,0,1,0,15204,6.6,54,162,0,
9009,NA1_4475684670,200,82,2,3,0,0,0,15562,7.0,64,241,0,58,4,3,1,2,0,16227,7.2,60,254,0,1.0
9010,NA1_4474678339,200,84,3,5,1,4,0,16824,7.0,52,220,1,15,4,5,1,1,0,15545,6.6,52,212,0,
9012,NA1_4474598622,200,13,0,8,1,6,0,17814,6.6,40,207,1,13,0,8,1,2,0,17320,7.0,64,208,0,
9014,NA1_4466906328,100,15,4,2,1,0,0,14347,6.8,44,222,0,87,1,3,0,2,0,16593,6.8,58,252,0,1.0
9015,NA1_4466930910,100,18,3,6,0,1,0,17684,6.8,52,231,1,16,4,6,0,2,0,16935,7.0,83,187,0,
9016,NA1_4452158981,100,21,1,13,1,5,0,20505,7.4,66,194,1,20,3,3,0,2,0,15055,6.6,68,208,0,
9017,NA1_4446765877,200,18,3,5,1,0,0,16125,6.8,62,198,0,15,4,6,1,2,0,16373,6.8,60,220,0,1.0
9018,NA1_4506268388,200,14,1,4,0,2,0,17107,7.2,68,246,1,139,0,7,2,5,0,17247,7.0,44,225,0,
9020,NA1_4505613436,200,15,3,0,1,0,0,14201,7.0,56,235,0,15,5,4,1,0,0,16193,7.4,76,246,0,1.0
9021,NA1_4505480107,200,39,1,5,0,0,0,15890,7.2,72,237,0,16,8,7,2,3,0,18510,7.4,60,252,0,1.0
9022,NA1_4505442753,100,247,0,6,1,2,0,16991,7.2,55,240,1,36,3,7,0,1,0,17225,7.2,57,233,0,
9024,NA1_4504951341,100,15,1,8,0,4,0,18199,7.2,42,215,1,13,1,4,0,2,0,15646,7.2,50,216,0,
9025,NA1_4504929215,200,11,1,0,0,0,0,11185,5.4,44,144,0,20,0,4,1,3,0,14522,6.8,64,191,0,1.0
9026,NA1_4504899286,200,15,4,6,0,1,0,17865,6.8,64,200,1,24,1,9,2,4,0,18363,6.8,51,198,0,
9027,NA1_4504073700,200,103,2,4,0,1,0,15346,6.8,60,212,0,13,1,10,2,2,0,18040,7.0,62,215,0,1.0
9028,NA1_4491647765,100,15,3,5,1,6,0,18468,7.0,71,227,1,13,3,6,0,0,0,16676,6.8,64,204,0,
9030,NA1_4488362709,200,15,3,3,0,1,0,15238,6.6,67,205,0,64,1,6,1,3,0,17099,7.4,66,231,0,1.0
9031,NA1_4488321629,200,14,0,6,0,0,0,16444,6.8,51,201,0,12,1,13,1,3,0,19775,6.8,45,227,0,1.0
9032,NA1_4488225199,200,65,4,6,1,0,0,16729,7.0,68,207,1,191,2,3,1,1,0,15768,6.8,49,238,0,
9033,NA1_4487938819,200,10,0,3,1,1,0,16064,7.0,60,239,0,12,2,5,1,1,0,16401,7.0,67,220,0,1.0
9034,NA1_4487909739,200,15,5,6,1,1,0,15592,6.6,33,202,0,19,5,6,0,6,0,17809,7.0,58,205,0,1.0
9035,NA1_4483638127,100,40,0,11,0,4,0,20238,7.4,68,219,1,34,4,4,0,0,0,15463,6.4,52,213,0,
9036,NA1_4482988274,100,16,1,6,0,2,0,16258,7.0,64,164,1,14,1,4,0,2,0,16091,7.0,60,206,0,
9037,NA1_4472693336,200,14,2,7,0,2,0,16871,6.8,55,192,0,32,2,7,1,5,0,17548,6.6,39,212,0,1.0
9038,NA1_4492970082,200,22,3,5,1,1,0,15972,7.2,50,218,1,17,4,5,1,4,0,17827,7.4,72,238,0,
9039,NA1_4486013543,100,13,0,4,0,0,0,15729,6.8,67,210,0,13,2,7,1,3,0,17458,7.0,48,234,0,1.0
9040,NA1_4461476743,200,17,0,9,0,0,0,16703,6.6,34,199,1,13,1,9,0,2,0,18060,7.2,61,213,0,
9041,NA1_4461394610,200,12,1,10,1,4,0,18176,6.6,50,193,1,15,0,6,0,3,0,16078,6.6,61,210,0,
9042,NA1_4461337593,100,29,4,13,1,3,0,20580,7.0,56,208,1,14,4,7,0,0,0,16712,6.8,43,202,0,
9043,NA1_4461286070,100,13,3,6,1,4,0,17222,6.8,44,226,1,17,3,4,0,4,0,16262,7.0,51,222,0,
9044,NA1_4456577468,200,18,4,9,0,1,0,16765,6.8,44,191,1,14,2,7,0,1,0,15525,6.2,52,180,0,
9045,NA1_4449777259,100,12,4,8,0,2,0,18542,7.4,64,260,0,13,3,6,0,1,0,16863,6.8,60,232,0,1.0
9046,NA1_4443134063,200,15,1,3,1,1,0,15369,6.6,60,215,0,12,6,5,0,2,0,16387,7.0,60,230,0,1.0
9047,NA1_4436328285,100,15,6,8,1,1,0,17111,7.0,68,213,0,15,2,4,0,1,0,15416,6.8,56,203,0,1.0
9048,NA1_4504142873,100,84,1,6,1,2,0,18041,7.4,59,256,1,19,2,3,0,0,0,15314,7.4,68,218,0,
9050,NA1_4489153464,200,13,5,1,1,0,0,14540,6.6,62,217,0,15,2,7,0,2,0,17008,6.8,46,234,0,1.0
9051,NA1_4486480100,200,21,1,8,0,2,0,17513,7.0,46,212,0,14,5,11,0,1,0,18602,7.2,69,187,0,1.0
9052,NA1_4486432215,200,13,1,2,1,2,0,14360,6.6,52,198,0,13,1,9,1,1,0,17819,7.2,64,201,0,1.0
9053,NA1_4486101321,100,13,1,8,1,2,0,17533,6.6,52,225,1,15,1,7,0,4,0,18494,7.2,64,224,0,
9054,NA1_4486046955,200,24,1,4,0,0,0,15813,7.0,68,205,1,22,2,6,1,1,0,17433,7.2,80,198,0,
9055,NA1_4485862441,100,14,18,12,2,3,0,19653,7.2,64,184,0,44,0,5,0,6,0,17444,6.8,68,214,0,1.0
9056,NA1_4485859783,200,135,1,10,0,3,0,18403,7.0,48,204,0,15,0,10,0,2,0,18880,7.0,68,186,0,1.0
9057,NA1_4485821979,200,12,2,4,0,0,0,14912,6.6,42,213,1,19,2,5,1,0,0,16422,7.0,60,204,0,
9059,NA1_4506693457,200,15,2,6,0,0,0,16967,7.0,64,223,1,11,4,4,0,0,0,16263,7.2,56,216,0,
9060,NA1_4506678937,200,23,2,10,0,4,0,18245,6.8,40,176,0,15,4,14,1,4,0,20669,7.2,56,197,0,1.0
9061,NA1_4506653702,200,22,1,1,1,1,0,14200,7.0,60,192,0,18,1,7,1,9,0,19740,7.4,67,261,0,1.0
9062,NA1_4506646412,200,33,2,6,1,3,0,16379,7.0,68,197,0,13,0,7,1,2,0,16994,6.8,72,205,0,1.0
9066,NA1_4506061565,100,17,4,8,0,2,0,18104,7.2,59,247,0,18,2,13,1,5,0,20646,7.4,59,211,0,1.0
9068,NA1_4506935870,100,14,0,2,0,0,0,14109,6.2,47,178,0,19,1,6,1,8,1,19185,7.4,60,216,0,1.0
9069,NA1_4506873512,100,15,2,9,1,1,0,17670,7.4,50,248,0,14,3,6,0,1,0,16309,6.8,48,206,0,1.0
9071,NA1_4506395386,200,14,4,6,0,2,0,17214,6.8,60,211,1,12,2,6,0,4,0,16354,6.8,42,201,0,
9074,NA1_4506083342,200,34,2,6,0,4,0,18126,7.2,76,249,1,14,5,8,1,4,0,18757,7.8,51,221,0,
9077,NA1_4506009768,100,16,5,12,0,4,0,19417,7.4,40,215,1,290,2,4,0,1,0,15746,6.8,64,200,0,
9078,NA1_4491253676,200,17,2,5,1,3,0,16604,6.8,63,234,0,12,3,11,0,4,0,18506,6.8,48,211,0,1.0
9079,NA1_4491221568,200,19,1,9,1,5,0,18867,7.2,60,247,1,27,3,7,1,1,0,17134,6.8,60,171,0,
9080,NA1_4491201204,200,22,1,9,1,4,0,18295,6.4,46,148,0,9,2,13,1,9,1,22262,7.0,56,231,0,1.0
9081,NA1_4490638576,200,14,1,4,1,1,0,16261,6.8,53,216,1,10,1,5,0,4,0,16219,7.0,53,215,0,
9082,NA1_4490609524,200,12,4,8,0,3,0,18102,7.2,50,201,1,13,2,5,0,4,0,16534,6.8,57,212,0,
9083,NA1_4490599080,200,24,1,3,0,4,0,15125,6.4,52,192,0,16,2,7,2,2,0,16991,6.8,52,187,0,1.0
9084,NA1_4490566696,200,13,3,5,0,1,0,15884,6.4,44,212,1,15,1,6,0,2,0,16271,6.8,56,191,0,
9087,NA1_4489977575,200,10,1,6,0,2,0,16616,6.8,64,175,1,12,1,10,2,1,0,18360,7.0,51,190,0,
9088,NA1_4502169463,200,13,2,9,0,3,0,17813,7.0,36,206,1,13,2,9,0,3,0,17377,7.2,68,200,0,
9089,NA1_4502149172,200,14,0,4,1,2,0,16073,7.0,71,190,0,12,0,7,1,2,0,17390,7.2,56,249,0,1.0
9090,NA1_4502134513,100,7,0,5,0,1,0,10607,4.8,44,102,1,6,0,0,0,0,0,8176,4.2,32,107,0,
9091,NA1_4499616186,200,19,5,7,0,2,0,17503,7.0,44,215,1,15,3,13,1,6,0,21078,7.6,62,214,0,
9092,NA1_4499595951,100,41,4,3,1,5,1,16383,7.2,55,219,0,35,7,4,1,3,0,15605,6.8,54,203,0,1.0
9093,NA1_4499553107,200,11,4,10,1,0,0,17537,7.2,64,170,0,15,1,15,0,8,0,21155,7.2,43,213,0,1.0
9094,NA1_4493024396,200,10,4,11,0,3,0,17774,6.6,51,179,0,9,2,13,1,6,0,21175,7.0,64,203,0,1.0
9095,NA1_4492630532,200,16,0,7,0,4,0,17621,7.2,63,229,0,15,2,3,0,1,0,15474,6.8,60,224,0,1.0
9096,NA1_4492211505,200,12,2,1,0,0,0,14117,7.0,60,208,0,20,4,8,1,2,0,18429,7.4,56,261,0,1.0
9097,NA1_4492169177,200,13,3,5,0,1,0,16931,7.0,66,227,0,12,2,2,1,1,0,15749,6.8,74,226,0,1.0
9098,NA1_4502989017,200,19,3,8,0,1,0,17244,6.6,44,232,0,14,5,7,1,2,0,17538,7.0,64,204,0,1.0
9099,NA1_4502942007,200,16,4,4,2,2,0,16487,7.2,60,220,1,17,4,2,0,0,0,15147,6.8,43,218,0,
9100,NA1_4502918955,100,43,4,11,0,4,0,18766,6.8,52,205,0,51,9,9,1,0,0,18121,6.8,64,181,0,1.0
9101,NA1_4502885562,100,30,2,9,1,2,0,17463,7.0,44,187,1,37,1,5,0,3,0,16512,6.6,52,203,0,
9102,NA1_4502874924,100,14,2,18,1,7,0,21968,7.8,64,249,1,6,2,3,0,2,0,15115,6.4,56,178,0,
9103,NA1_4500881497,200,17,2,11,1,4,0,19849,7.2,56,232,1,15,2,8,0,1,0,17470,7.2,68,168,0,
9104,NA1_4500859427,100,14,5,5,1,3,0,16573,7.4,68,242,0,15,3,3,0,0,0,15209,7.0,56,224,0,1.0
9105,NA1_4500348292,200,12,3,8,0,1,0,17314,6.6,40,211,1,16,0,14,1,2,0,20723,7.2,48,214,0,
9106,NA1_4499717668,100,2,0,0,0,0,0,2621,1.2,4,1,0,1,0,0,0,0,0,2620,1.0,4,1,0,
9107,NA1_4499699989,100,14,2,3,0,1,0,14942,6.8,62,211,0,15,2,8,1,5,0,18441,7.2,76,217,0,1.0
9108,NA1_4461884699,100,14,0,8,0,1,0,17942,7.4,52,230,1,23,4,3,0,2,0,15396,6.8,46,232,0,
9109,NA1_4458270921,100,17,1,5,0,4,0,17283,6.8,41,264,1,14,1,5,0,2,0,16742,7.0,68,244,0,
9110,NA1_4458224479,100,21,4,7,0,2,0,17777,7.2,78,209,0,32,4,4,0,4,0,16387,6.8,52,239,0,1.0
9111,NA1_4458137567,100,52,0,7,0,1,0,17212,7.2,64,218,1,87,2,3,0,1,0,15332,7.0,67,213,0,
9112,NA1_4458079375,100,18,5,5,1,0,0,16356,6.8,64,201,0,12,4,2,0,2,0,15928,6.8,56,272,0,1.0
9113,NA1_4458022720,200,13,0,7,1,0,0,16533,6.8,55,182,1,151,3,7,0,1,0,16463,7.0,68,201,0,
9114,NA1_4457911670,100,14,3,11,2,4,0,18818,7.2,52,226,1,13,2,3,0,2,0,15046,6.8,54,192,0,
9115,NA1_4457285471,200,15,4,7,0,1,0,17326,6.6,63,201,0,31,6,8,0,1,0,18792,7.4,64,220,0,1.0
9116,NA1_4457080036,100,40,4,3,0,0,0,15784,6.8,68,212,1,36,7,5,1,2,0,16376,6.8,51,220,0,
9117,NA1_4457054775,100,15,2,6,0,0,0,16284,6.8,40,239,1,27,2,4,1,1,0,15231,7.0,67,225,0,
9118,NA1_4506405535,100,17,7,9,1,2,0,18084,7.0,56,209,1,15,1,7,0,1,0,17442,7.2,52,226,0,
9120,NA1_4506370851,100,16,4,10,0,4,0,18917,7.4,63,191,1,12,2,5,0,1,0,16629,7.0,44,208,0,
9122,NA1_4506251553,100,13,0,5,1,3,0,17816,7.0,70,245,0,10,4,7,0,1,0,16742,6.6,50,185,0,1.0
9123,NA1_4506224225,200,16,1,8,0,0,0,17754,7.0,44,212,0,14,3,11,1,4,0,19183,7.2,68,192,0,1.0
9125,NA1_4506138346,200,12,2,8,0,3,0,17748,7.2,60,237,0,14,0,7,2,3,0,17540,7.0,52,241,0,1.0
9126,NA1_4505682958,200,18,3,6,0,4,0,16634,6.6,40,184,0,16,3,18,1,8,0,23441,7.6,48,227,0,1.0
9128,NA1_4505423476,200,20,0,9,0,3,0,17913,7.0,56,196,0,12,2,6,0,1,0,16171,6.4,24,211,0,1.0
9129,NA1_4501538309,200,16,17,5,1,1,0,15698,6.8,52,208,0,40,3,7,1,3,0,18470,7.2,72,250,0,1.0
9130,NA1_4501500328,200,37,5,3,0,0,0,14887,6.8,52,216,0,15,19,8,0,3,0,18088,7.2,60,223,0,1.0
9131,NA1_4499827264,200,40,3,5,0,1,0,16227,6.8,55,222,0,20,9,7,1,2,0,17600,7.2,44,225,0,1.0
9133,NA1_4496112184,100,63,2,4,0,0,0,16104,7.0,68,254,0,14,1,3,1,2,0,16681,7.2,56,271,0,1.0
9134,NA1_4496096743,100,13,0,9,1,3,0,18417,7.2,68,219,1,11,2,5,1,2,0,16607,7.0,51,239,0,
9135,NA1_4496065701,100,39,3,13,1,4,0,21416,7.2,60,247,1,11,14,7,0,2,0,16835,6.4,52,198,0,
9136,NA1_4496050803,200,57,3,5,1,2,0,17691,7.2,57,232,0,12,2,9,1,4,0,19070,7.4,83,210,0,1.0
9137,NA1_4494110549,100,41,2,6,1,3,0,17251,7.2,76,209,0,14,17,5,1,1,0,16799,6.8,68,204,0,1.0
9138,NA1_4505231296,100,40,3,9,0,2,0,17966,7.0,52,226,1,16,11,6,2,2,0,16802,6.8,60,199,0,
9142,NA1_4492798244,200,11,4,2,1,1,0,14948,6.8,60,233,1,12,1,0,1,3,0,14777,6.8,60,234,0,
9144,NA1_4492723230,200,12,3,3,1,4,0,15501,6.4,54,219,0,17,4,11,1,4,0,19579,7.4,58,278,0,1.0
9145,NA1_4492233985,200,34,5,2,1,3,0,16326,7.2,68,259,1,62,14,8,0,1,0,17044,7.0,44,238,0,
9146,NA1_4492218774,100,22,2,6,0,3,0,17916,6.8,58,228,0,16,4,5,0,3,0,16161,6.6,48,200,0,1.0
9147,NA1_4492182401,100,15,1,6,0,4,0,16599,6.8,45,235,1,13,2,6,1,2,0,16434,7.0,68,216,0,
9148,NA1_4503017752,200,16,3,4,0,1,0,14928,6.6,50,146,0,14,1,17,1,10,1,23294,7.4,53,240,0,1.0
9149,NA1_4492601645,100,15,1,7,0,1,0,16262,6.2,30,184,0,11,1,11,1,4,0,19321,7.0,58,207,0,1.0
9150,NA1_4492561530,200,13,2,6,1,2,0,16817,7.0,52,202,0,16,3,7,0,2,0,17327,7.2,63,190,0,1.0
9151,NA1_4492536399,200,11,1,5,0,1,0,16944,7.2,64,235,1,16,0,4,1,5,0,16800,7.0,56,213,0,
9152,NA1_4492520450,100,15,2,5,1,5,0,16925,7.0,56,248,1,11,1,1,0,0,0,12658,5.8,28,179,0,
9153,NA1_4492500603,200,17,2,0,0,1,0,13729,6.6,60,197,0,59,7,7,1,2,0,16963,7.2,72,222,0,1.0
9154,NA1_4492479655,200,12,3,6,0,6,0,16988,6.8,33,226,0,54,0,7,1,1,0,17675,7.0,73,218,0,1.0
9155,NA1_4492452716,100,12,3,3,0,1,0,15271,6.8,57,220,0,21,3,6,1,4,0,16958,6.8,49,247,0,1.0
9156,NA1_4492442362,200,11,5,2,0,2,0,15177,6.8,58,205,0,29,1,7,1,2,0,17929,7.2,57,236,0,1.0
9157,NA1_4492421838,100,12,2,4,1,2,0,15630,6.6,46,219,1,9,1,6,0,4,0,16579,6.6,53,206,0,
9158,NA1_4496325284,100,13,3,4,0,2,0,16052,6.8,56,205,0,22,1,9,1,4,0,18329,7.4,56,235,0,1.0
9159,NA1_4474771428,100,15,0,7,1,5,0,17232,6.8,52,222,0,16,2,5,0,0,0,14515,6.4,51,145,0,1.0
9160,NA1_4466206805,200,14,4,10,1,2,0,18856,7.2,52,216,1,21,2,4,1,3,0,15731,6.4,44,209,0,
9161,NA1_4465514200,200,31,2,4,1,5,0,16844,7.0,62,233,0,14,1,7,1,0,0,15896,7.0,54,194,0,1.0
9162,NA1_4450539488,100,12,2,7,0,5,0,17316,6.6,50,199,0,29,2,8,0,4,0,17799,6.8,46,187,0,1.0
9163,NA1_4450446414,200,15,1,5,1,2,0,16038,7.0,54,215,0,147,0,3,0,2,0,14356,6.6,50,173,0,1.0
9164,NA1_4450235411,200,13,0,6,0,1,0,16115,7.0,47,222,1,12,2,6,1,2,0,15937,6.8,42,200,0,
9165,NA1_4450241979,100,17,1,7,0,2,0,16509,7.4,57,219,0,22,0,3,0,1,0,15226,7.0,70,216,0,1.0
9166,NA1_4450068979,200,19,2,8,1,2,0,17172,6.8,52,172,0,17,2,11,1,4,0,18344,7.0,41,213,0,1.0
9167,NA1_4449757922,100,15,3,3,1,3,0,15651,7.2,64,239,1,12,3,0,0,1,0,13960,6.8,68,220,0,
9168,NA1_4472797552,100,12,1,10,1,7,0,19203,6.8,59,235,0,12,4,8,0,0,0,16835,6.8,44,200,0,1.0
9169,NA1_4467795390,200,15,3,8,0,2,0,17407,6.8,51,228,1,16,1,9,1,3,0,18451,7.0,52,209,0,
9170,NA1_4464381274,200,16,7,6,1,0,0,16545,7.0,51,216,1,21,2,5,0,1,0,15198,6.6,44,195,0,
9171,NA1_4456095788,200,38,5,1,0,1,0,13676,6.4,40,197,0,37,7,7,0,6,0,18187,7.6,71,259,0,1.0
9172,NA1_4455273919,100,16,4,6,0,2,0,17612,7.4,60,246,0,11,3,2,1,1,0,15356,6.6,64,225,0,1.0
9173,NA1_4455230401,100,14,0,5,0,2,0,16234,6.6,62,198,1,17,2,9,1,3,0,18182,6.8,57,232,0,
9174,NA1_4453940721,100,11,2,7,0,1,0,16562,6.8,56,202,1,11,0,8,1,0,0,15788,6.8,61,197,0,
9175,NA1_4453723407,100,13,4,13,0,4,0,19705,7.0,51,211,1,17,2,6,1,0,0,16117,6.6,59,187,0,
9176,NA1_4453691368,200,9,5,5,1,0,0,15329,6.6,53,195,0,16,1,13,1,6,0,21885,7.0,52,258,0,1.0
9177,NA1_4453648178,200,18,2,6,0,0,0,15805,6.4,36,197,0,12,7,8,1,1,0,17817,7.2,60,226,0,1.0
9178,NA1_4492454815,200,145,3,6,1,5,0,17410,7.0,56,228,1,11,3,2,1,0,0,14080,6.8,69,182,0,
